class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
a,0.3950556218624115,0.7174263596534729,0.6073909997940063,0.6705541610717773,0.7459694743156433,0.42242053151130676,0.7509156465530396,0.19003655016422272,0.7408556938171387,0.059122711420059204,0.6474593877792358,0.2507188022136688,0.6067140102386475,0.07718585431575775,0.5770320296287537,0.22855567932128906,0.5842840671539307,0.32847461104393005,0.4994937777519226,0.267138808965683,0.4581494927406311,0.08913207054138184,0.46091699600219727,0.3026595413684845,0.4883395731449127,0.3860415518283844,0.37542223930358887,0.3073360025882721,0.32353663444519043,0.15485933423042297,0.35517168045043945,0.36214086413383484,0.3926340341567993,0.4586820602416992,0.2640836238861084,0.365263968706131,0.23251838982105255,0.2600385844707489,0.26183605194091797,0.40189725160598755,0.28487640619277954,0.4797210693359375
a,0.4730566143989563,0.8801928162574768,0.7105913162231445,0.7787871360778809,0.8214559555053711,0.4836597740650177,0.8044671416282654,0.2254989594221115,0.7683925628662109,0.05314898490905762,0.6477950215339661,0.3078676462173462,0.6346409916877747,0.16787317395210266,0.6639401316642761,0.3853541910648346,0.6606141924858093,0.4172181785106659,0.47617262601852417,0.34973853826522827,0.5134989619255066,0.21055667102336884,0.5664823055267334,0.45411497354507446,0.5504276752471924,0.45036640763282776,0.34192320704460144,0.41559022665023804,0.36381614208221436,0.27978235483169556,0.431365430355072,0.5084830522537231,0.41326087713241577,0.5149785280227661,0.2139158546924591,0.4843400716781616,0.25168222188949585,0.4104796051979065,0.3142659068107605,0.560725748538971,0.30389073491096497,0.5735052824020386
a,0.39821016788482666,0.6432825326919556,0.541012704372406,0.592260479927063,0.6643475294113159,0.3749558925628662,0.7175992727279663,0.20932252705097198,0.7550793290138245,0.09825535118579865,0.6086509227752686,0.27291011810302734,0.6486703157424927,0.17173562943935394,0.6623285412788391,0.30517077445983887,0.6640840768814087,0.405628502368927,0.456723690032959,0.3092059791088104,0.502537727355957,0.20408447086811066,0.5351282954216003,0.4080630838871002,0.5463917851448059,0.4929640293121338,0.32379981875419617,0.3674542307853699,0.36584386229515076,0.28922179341316223,0.41579946875572205,0.4786267876625061,0.44011831283569336,0.5429785251617432,0.20981146395206451,0.4386741518974304,0.25550520420074463,0.39757758378982544,0.3082920014858246,0.5373557806015015,0.33244800567626953,0.5891867280006409
a,0.4533800184726715,0.8255257606506348,0.6706418395042419,0.7963378429412842,0.8233281373977661,0.50789475440979,0.8377525806427002,0.2359606921672821,0.8088418245315552,0.08244460821151733,0.6833334565162659,0.3264983892440796,0.6385619044303894,0.1523071825504303,0.6455823183059692,0.3541361689567566,0.6645118594169617,0.4151466488838196,0.5233417749404907,0.35368892550468445,0.50559401512146,0.2036934196949005,0.5443388819694519,0.4490016996860504,0.555096447467804,0.5070575475692749,0.3977676033973694,0.40321290493011475,0.37518519163131714,0.27323997020721436,0.4185991883277893,0.519359290599823,0.43378278613090515,0.5682593584060669,0.2765256464481354,0.4522853493690491,0.27253445982933044,0.36980560421943665,0.2999294400215149,0.5343468189239502,0.31431546807289124,0.5741084814071655
a,0.46151456236839294,0.8454825282096863,0.6683440208435059,0.8079997301101685,0.8204905986785889,0.5108019709587097,0.8176738619804382,0.2275058925151825,0.7916101217269897,0.06490573287010193,0.6663743853569031,0.32109129428863525,0.6398924589157104,0.15731188654899597,0.6592143774032593,0.3691405653953552,0.6617477536201477,0.42813459038734436,0.49409908056259155,0.3563768267631531,0.5021964311599731,0.19578798115253448,0.5415046215057373,0.45052242279052734,0.5403314828872681,0.4739033579826355,0.362373411655426,0.4109676480293274,0.3537749648094177,0.26706695556640625,0.41212570667266846,0.510250985622406,0.42358002066612244,0.5485236644744873,0.22714003920555115,0.4628426730632782,0.24188214540481567,0.37823107838630676,0.29394713044166565,0.5406684875488281,0.3138405680656433,0.583749532699585
a,0.42695924639701843,0.8633393049240112,0.6569767594337463,0.808523416519165,0.8143194317817688,0.5105531215667725,0.8352931141853333,0.22783009707927704,0.7952743768692017,0.07571756839752197,0.6703940033912659,0.32940053939819336,0.6370229721069336,0.14895901083946228,0.6405541896820068,0.36539965867996216,0.6541388630867004,0.43394944071769714,0.5032978057861328,0.35533595085144043,0.4971964657306671,0.20595884323120117,0.5312529802322388,0.45910516381263733,0.5407366752624512,0.5110357403755188,0.3710240125656128,0.4004851281642914,0.3595990836620331,0.268423467874527,0.3992457389831543,0.5246130228042603,0.41979870200157166,0.571433961391449,0.2521589994430542,0.4482196867465973,0.25146645307540894,0.3731135129928589,0.2797311842441559,0.5409249663352966,0.298511266708374,0.5726735591888428
a,0.4928431808948517,0.8536747694015503,0.7245911955833435,0.719566285610199,0.7995953559875488,0.4402989447116852,0.782433271408081,0.20199373364448547,0.7574094533920288,0.048235297203063965,0.6204949021339417,0.2779073417186737,0.6358600854873657,0.1370907574892044,0.6539710760116577,0.3432735502719879,0.624064564704895,0.3891189396381378,0.4748079180717468,0.32093724608421326,0.5050554871559143,0.16224150359630585,0.5609475374221802,0.3983800411224365,0.5231596827507019,0.4113702178001404,0.3517964482307434,0.38433635234832764,0.36959946155548096,0.23905931413173676,0.4518180191516876,0.45458757877349854,0.415513277053833,0.49291014671325684,0.23780784010887146,0.451161652803421,0.276242196559906,0.35704779624938965,0.3507748246192932,0.4968799948692322,0.3189913034439087,0.5434233546257019
a,0.48170197010040283,0.8620861768722534,0.7201443910598755,0.7244200706481934,0.8015822172164917,0.45114240050315857,0.7838830351829529,0.20734849572181702,0.7603691816329956,0.04231363534927368,0.6322465538978577,0.2733914852142334,0.6378517150878906,0.13705125451087952,0.6512051224708557,0.34450188279151917,0.624783992767334,0.3931451141834259,0.4820353388786316,0.3135942220687866,0.49965888261795044,0.17077285051345825,0.5494122505187988,0.4058750867843628,0.5191584825515747,0.4199218153953552,0.3554723858833313,0.3772486746311188,0.3602462708950043,0.2423858940601349,0.4400242269039154,0.45832836627960205,0.4167878031730652,0.49810945987701416,0.23639482259750366,0.4489910304546356,0.2593351900577545,0.3587292730808258,0.33040398359298706,0.4998924732208252,0.3108106553554535,0.5448664426803589
a,0.4707423150539398,0.8166561722755432,0.7013010382652283,0.7646363377571106,0.8138474225997925,0.4568403661251068,0.7826197147369385,0.19816362857818604,0.7634514570236206,0.05784749984741211,0.6528627276420593,0.29475468397140503,0.6511139869689941,0.1285097897052765,0.6652777194976807,0.32510435581207275,0.6516402959823608,0.3974395990371704,0.5017726421356201,0.33022981882095337,0.5077028274536133,0.16740044951438904,0.5552147030830383,0.41254037618637085,0.5341132283210754,0.44841623306274414,0.37176260352134705,0.3803732395172119,0.37470555305480957,0.24040302634239197,0.44643864035606384,0.4722408652305603,0.43284517526626587,0.5235114693641663,0.24235552549362183,0.43917733430862427,0.26282334327697754,0.3436353802680969,0.32526320219039917,0.49951475858688354,0.30970072746276855,0.5550352931022644
a,0.46186399459838867,0.8460054993629456,0.6955166459083557,0.7529997825622559,0.8134087920188904,0.4737545847892761,0.7972155213356018,0.21859945356845856,0.7698397040367126,0.05962058901786804,0.6571966409683228,0.3036190867424011,0.6477304697036743,0.13879334926605225,0.6584703922271729,0.3379628658294678,0.6443468332290649,0.407271146774292,0.5038180947303772,0.32751721143722534,0.5073493719100952,0.1752464324235916,0.5478843450546265,0.4136814475059509,0.5246732831001282,0.4418339133262634,0.37561947107315063,0.38062000274658203,0.3706672787666321,0.2442101687192917,0.4382324814796448,0.4689286947250366,0.4198347330093384,0.5141637921333313,0.245086669921875,0.44702354073524475,0.2573462426662445,0.3458313047885895,0.31820276379585266,0.4960973858833313,0.3038528263568878,0.5491640567779541
a,0.470593124628067,0.8467180728912354,0.7054337859153748,0.7539944648742676,0.8179445266723633,0.4683258831501007,0.7921262979507446,0.20772036910057068,0.7692582011222839,0.0564192533493042,0.6531476974487305,0.30270540714263916,0.6416831612586975,0.14306610822677612,0.6584188938140869,0.3449787199497223,0.6515188813209534,0.39642468094825745,0.4940303564071655,0.33714693784713745,0.5106481313705444,0.18145252764225006,0.5521947145462036,0.42585253715515137,0.5344039797782898,0.44672533869743347,0.36898744106292725,0.392204612493515,0.37130606174468994,0.2519826292991638,0.4351535439491272,0.4819956421852112,0.41746824979782104,0.5151751637458801,0.2396305501461029,0.4537481665611267,0.25929033756256104,0.3646102249622345,0.3132982850074768,0.5126128196716309,0.29878127574920654,0.5502849817276001
a,0.47084054350852966,0.8279719352722168,0.7121120691299438,0.7874596118927002,0.8244670629501343,0.4729786515235901,0.785060465335846,0.20814016461372375,0.7874333262443542,0.04587078094482422,0.6522341370582581,0.2966521978378296,0.610071063041687,0.12354308366775513,0.6204922199249268,0.3173150420188904,0.6301027536392212,0.4268883466720581,0.4929960370063782,0.3403148055076599,0.44308483600616455,0.17947174608707428,0.49973684549331665,0.4328612685203552,0.5249763131141663,0.4982379376888275,0.36009490489959717,0.3975808322429657,0.3076801300048828,0.2791936993598938,0.3910968005657196,0.5138508081436157,0.4223898649215698,0.5681769847869873,0.22836893796920776,0.4651079773902893,0.19704386591911316,0.38043978810310364,0.26704955101013184,0.5363922715187073,0.29142946004867554,0.5869942903518677
a,0.45196104049682617,0.8570512533187866,0.6977683305740356,0.8094674348831177,0.8181420564651489,0.4868227243423462,0.7943077087402344,0.21183010935783386,0.788780152797699,0.059057146310806274,0.6719048619270325,0.30493250489234924,0.6040385961532593,0.12472210824489594,0.607935905456543,0.3225935101509094,0.6334811449050903,0.43207502365112305,0.500950813293457,0.3445279002189636,0.4336944818496704,0.18249022960662842,0.4888150095939636,0.431384414434433,0.5333330631256104,0.49605250358581543,0.35942354798316956,0.3994821310043335,0.2890043258666992,0.28056830167770386,0.375267893075943,0.5094296932220459,0.4297396242618561,0.5639674663543701,0.22514048218727112,0.4594195783138275,0.1788633167743683,0.379940003156662,0.24525421857833862,0.5388824343681335,0.2859867215156555,0.5854239463806152
a,0.5082303285598755,0.8673502206802368,0.7412667274475098,0.782500147819519,0.8347077369689941,0.45755648612976074,0.7991559505462646,0.19400140643119812,0.7835612297058105,0.035399049520492554,0.6762334704399109,0.28159475326538086,0.6303515434265137,0.10699519515037537,0.6569140553474426,0.3030248284339905,0.6766335964202881,0.40457987785339355,0.5068088173866272,0.32954466342926025,0.4667714238166809,0.17185188829898834,0.5435420274734497,0.42168813943862915,0.562329113483429,0.47464779019355774,0.36345821619033813,0.39839670062065125,0.3207849860191345,0.2752837836742401,0.4215436577796936,0.5012573599815369,0.4483724534511566,0.5506638884544373,0.22543451189994812,0.4755449593067169,0.20524410903453827,0.38698938488960266,0.28792113065719604,0.5361440181732178,0.3104285001754761,0.5782849192619324
a,0.48483991622924805,0.8438830375671387,0.7186733484268188,0.806492269039154,0.8219335675239563,0.48462340235710144,0.7706708312034607,0.21186071634292603,0.766787052154541,0.050497859716415405,0.6524866819381714,0.30647170543670654,0.6033851504325867,0.14603547751903534,0.6216592788696289,0.33992889523506165,0.6343744397163391,0.44261789321899414,0.4920639395713806,0.35274970531463623,0.44084489345550537,0.20597995817661285,0.506391167640686,0.46131184697151184,0.5350110530853271,0.5167555212974548,0.3613939881324768,0.40982094407081604,0.3057122230529785,0.29993578791618347,0.3956155776977539,0.5342758893966675,0.43090391159057617,0.5771601796150208,0.23504242300987244,0.4753574728965759,0.19794341921806335,0.4061163365840912,0.2733004093170166,0.5616840720176697,0.301800012588501,0.6006300449371338
a,0.46680769324302673,0.8634788393974304,0.7190172076225281,0.8002164363861084,0.8278576731681824,0.478550523519516,0.789090633392334,0.20523856580257416,0.7975221872329712,0.03909274935722351,0.6647647023200989,0.2866111993789673,0.6153860092163086,0.10672228038311005,0.6263097524642944,0.311464786529541,0.6422216892242432,0.4185977578163147,0.4958554208278656,0.33000630140304565,0.4505058228969574,0.16729366779327393,0.5049633383750916,0.4290040135383606,0.5287233591079712,0.48811984062194824,0.3607528805732727,0.3834727704524994,0.3105076551437378,0.25159749388694763,0.3940223455429077,0.4969366788864136,0.4222813546657562,0.5485747456550598,0.2259918749332428,0.4514351487159729,0.18895608186721802,0.35698506236076355,0.2580699920654297,0.5168691873550415,0.2800561785697937,0.5679333209991455
a,0.47345808148384094,0.798965573310852,0.6967709064483643,0.6938834190368652,0.7854611873626709,0.4330802261829376,0.7575764656066895,0.19554728269577026,0.7553233504295349,0.038865119218826294,0.6390998959541321,0.258991539478302,0.6143877506256104,0.09591896831989288,0.6218425035476685,0.25360381603240967,0.6300563812255859,0.3674167990684509,0.4932336211204529,0.2744928002357483,0.4728917181491852,0.10847935080528259,0.5062938928604126,0.3264886140823364,0.5183485746383667,0.4293237328529358,0.36404159665107727,0.3258509933948517,0.33460700511932373,0.17265813052654266,0.3953319489955902,0.37610089778900146,0.41653791069984436,0.47787439823150635,0.23012110590934753,0.3991744816303253,0.21397435665130615,0.2573901414871216,0.2705444097518921,0.38483938574790955,0.2947521209716797,0.46888673305511475
a,0.4034869968891144,0.7306301593780518,0.6137707829475403,0.6815129518508911,0.7160557508468628,0.4756488800048828,0.7306938171386719,0.2822742462158203,0.7517425417900085,0.14868202805519104,0.6413868069648743,0.39388400316238403,0.6688054800033569,0.24176044762134552,0.6882846355438232,0.15126875042915344,0.7134630084037781,0.06197956204414368,0.5037950277328491,0.38011598587036133,0.5154303312301636,0.24480219185352325,0.5084766149520874,0.3298969566822052,0.5040335059165955,0.38485920429229736,0.3734712302684784,0.3874908685684204,0.37536412477493286,0.24461629986763,0.39252209663391113,0.3645707368850708,0.3982923626899719,0.4606359302997589,0.240896537899971,0.4091525971889496,0.2294917106628418,0.2879822850227356,0.2676538825035095,0.3702084422111511,0.29597026109695435,0.451200395822525
a,0.4737688899040222,0.8110312819480896,0.692444384098053,0.7033846378326416,0.7862409353256226,0.44395411014556885,0.7634298205375671,0.19993095099925995,0.7706037163734436,0.039762526750564575,0.6503322124481201,0.2594136595726013,0.6258407235145569,0.08388710021972656,0.6326977014541626,0.2550831139087677,0.6397688388824463,0.3707585632801056,0.503330647945404,0.27165481448173523,0.48518872261047363,0.10654611885547638,0.5148550868034363,0.3289676010608673,0.5238393545150757,0.426266610622406,0.37306880950927734,0.31912851333618164,0.3431861400604248,0.15696915984153748,0.4011455774307251,0.3678731620311737,0.42176133394241333,0.47346943616867065,0.23906543850898743,0.38676953315734863,0.22297877073287964,0.24058549106121063,0.2790367007255554,0.3746836185455322,0.3038666844367981,0.46595245599746704
a,0.4307444393634796,0.8301535844802856,0.6670201420783997,0.7192791700363159,0.7795417308807373,0.45947542786598206,0.7803956270217896,0.226725772023201,0.788253903388977,0.06051898002624512,0.6502685546875,0.26711010932922363,0.6322258710861206,0.07847577333450317,0.6316468715667725,0.23820774257183075,0.6348313689231873,0.3503589332103729,0.5004616975784302,0.2802186906337738,0.4942089021205902,0.09437540173530579,0.5171313881874084,0.3228943943977356,0.5158184766769409,0.42555761337280273,0.3609730899333954,0.3206427991390228,0.35005855560302734,0.14825162291526794,0.3948392868041992,0.3629998564720154,0.4016868472099304,0.4738568067550659,0.22143621742725372,0.38204655051231384,0.21920135617256165,0.22501999139785767,0.26681452989578247,0.35254764556884766,0.2816922664642334,0.43866926431655884
a,0.4525570273399353,0.8030392527580261,0.6848704814910889,0.6862181425094604,0.7963425517082214,0.4522036612033844,0.7930539846420288,0.21879464387893677,0.8011984825134277,0.05595409870147705,0.6571686863899231,0.26551398634910583,0.6354103088378906,0.08554302155971527,0.6265767216682434,0.24819272756576538,0.6301942467689514,0.3614717125892639,0.5077016949653625,0.27087536454200745,0.49223604798316956,0.09960000216960907,0.5098828077316284,0.3111429214477539,0.5247711539268494,0.4172060489654541,0.36954301595687866,0.312181293964386,0.34596896171569824,0.14968715608119965,0.3887552320957184,0.3523683547973633,0.4150129556655884,0.4705268144607544,0.22867374122142792,0.379340261220932,0.21471020579338074,0.22864064574241638,0.263092577457428,0.3518199622631073,0.29420924186706543,0.4449792504310608
a,0.40174028277397156,0.7595014572143555,0.6475566625595093,0.7389922738075256,0.8108303546905518,0.46060073375701904,0.815794825553894,0.1977461278438568,0.8071157932281494,0.052207306027412415,0.6925204992294312,0.27382558584213257,0.6583114266395569,0.0913214236497879,0.6335681676864624,0.2849424481391907,0.6355084180831909,0.379246324300766,0.5229135155677795,0.28592026233673096,0.48931872844696045,0.11078324913978577,0.5012663006782532,0.3608222007751465,0.5258045792579651,0.42101141810417175,0.3779604732990265,0.31720662117004395,0.3383007049560547,0.17431426048278809,0.382470041513443,0.40703248977661133,0.41825059056282043,0.477482408285141,0.2350890040397644,0.3582950234413147,0.21131104230880737,0.2422153353691101,0.24973632395267487,0.4031810760498047,0.2746514081954956,0.4723980724811554
